"Genre","name"
"Simulation","Spirited Heart Deluxe"
"Simulation","Kill The Bad Guy"
"Simulation","Spice Road"
"Simulation","Merchants of Kaidan"
"Simulation","RimWorld"
"Simulation","Marine Park Empire"
"Simulation","RECYCLE"
"Simulation","Hero Generations"
"Simulation","G-Ball"
"Simulation","Brigade E5: New Jagged Union"
"Simulation","TownCraft"
"Simulation","Mount Your Friends"
"Simulation","Lucius II"
"Simulation","Beyond Space"
"Simulation","Arcadecraft"
"Simulation","Close Combat - Gateway to Caen"
"Simulation","Qvadriga"
"Simulation","Space Colony"
"Simulation","Terraformer Expedition to Mars"
"Simulation","Red Crucible: Firestorm"
"Simulation","Flashout 2"
"Simulation","Victory At Sea"
"Simulation","Orbital Gear"
"Simulation","The Escapists"
"Simulation","Cosplay Maker"
"Simulation","European Ship Simulator"
"Simulation","Habitat"
"Simulation","Miscreated"
"Simulation","Bridge!"
"Simulation","Road Redemption"
"Simulation","Infinifactory"
"Simulation","Pure Pool"
"Simulation","Pure Chess"
"Simulation","Eastside Hockey Manager"
"Simulation","Gardens Inc. 2: The Road to Fame"
"Simulation","NoLimits 2 Roller Coaster Simulation"
"Simulation","BOMB"
"Simulation","Robocraft"
"Simulation","Trucks & Trailers"
"Simulation","Bus Driver"
"Simulation","Infinite Game Works Episode 0"
"Simulation","Storm over the Pacific"
"Simulation","Roadside Assistance Simulator"
"Simulation","Dangerous"
"Simulation","Call to Arms"
"Simulation","Sentris"
"Simulation","Time of Fury"
"Simulation","Wildlife Park 2"
"Simulation","CITYCONOMY: Service for your City"
"Simulation","Train Fever"
"Simulation","Sky Gamblers: Storm Raiders"
"Simulation","Castaway Paradise"
"Simulation","Battle Islands"
"Simulation","Heileen 3: New Horizons"
"Simulation","The Long Dark"
"Simulation","Infect and Destroy"
"Simulation","Heroes of Issachar"
"Simulation","Shallow Space"
"Simulation","Project AURA"
"Simulation","Dragon: The Game"
"Simulation","The Howler"
"Simulation","World of Subways 1 – The Path"
"Simulation","Wildlife Park 2 - Crazy Zoo"
"Simulation","Railroad Pioneer"
"Simulation","Civil War II"
"Simulation","Ultimate General: Gettysburg"
"Simulation","We Need to Go Deeper"
"Simulation","Nicole (otome version)"
"Simulation","Zoo Park"
"Simulation","Wildlife Park 2 - Horses"
"Simulation","Savage Lands"
"Simulation","Wildlife Park 2 - Marine World"
"Simulation","Wildlife Park 2 - Farm World"
"Simulation","Wildlife Park 2 - Dino World"
"Simulation","IL-2 Sturmovik: Battle of Stalingrad"
"Simulation","Wildlife Park 2 - Fantasy"
"Simulation","Altitude0: Lower & Faster"
"Simulation","Hegemony III: Clash of the Ancients"
"Simulation","Buzz Aldrin's Space Program Manager"
"Simulation","Total Pro Golf 3"
"Simulation","Knights of Pen and Paper 2"
"Simulation","Hatoful Boyfriend"
"Simulation","Advanced Tactics Gold"
"Simulation","Grand Ages: Medieval"
"Simulation","Crookz - The Big Heist"
"Simulation","DiRT Rally"
"Simulation","European Fishing"
"Simulation","Basketball Pro Management 2015"
"Simulation","Echelon"
"Simulation","Echelon: Wind Warriors"
"Simulation","The Guild 3"
"Simulation","Naval Action"
"Simulation","OCEAN CITY RACING: Redux"
"Simulation","Flower Shop: Winter In Fairbrook"
"Simulation","Wildlife Park"
"Simulation","Data Hacker: Initiation"
"Simulation","DIG IT! - A Digger Simulator"
"Simulation","Ensign-1"
"Simulation","To End All Wars"
"Simulation","Sovereignty: Crown of Kings"
"Simulation","Order of Battle: World War II"
"Simulation","Broadsword : Age of Chivalry"
"Simulation","Graviteam Tactics: Mius-Front"
"Simulation","Cities XXL"
"Simulation","Farming Simulator 15"
"Simulation","Mountain"
"Simulation","The Terminal 2"
"Simulation","The Solus Project"
"Simulation","Alea Jacta Est"
"Simulation","Pool Nation FX"
"Simulation","Morphopolis"
