"Genre","name"
"Casual","Trino"
"Casual","Hamilton's Great Adventure"
"Casual","Secret of the Magic Crystal"
"Casual","Land It!"
"Casual","Fortix 2"
"Casual","Clickr"
"Casual","Syberia"
"Casual","Swarm Arena"
"Casual","Zombie Pirates"
"Casual","4 Elements"
"Casual","Mishap: An Accidental Haunting"
"Casual","The Otherside"
"Casual","Puzzle Quest 2"
"Casual","Mishap 2: An Intentional Haunting"
"Casual","Voodoo Dice"
"Casual","Hotel Dash"
"Casual","Woody Two-Legs Attack of the Zombie Pirates"
"Casual","Beat Hazard"
"Casual","PF and the Molten Mystery"
"Casual","Hidden Expedition Amazon"
"Casual","Hidden Expedition Everest"
"Casual","Hidden Expedition Titanic"
"Casual","Mahjong Towers Eternity"
"Casual","Mystery Case Files: Huntsville"
"Casual","Mystery Case Files: Madame Fate"
"Casual","Mystery Case Files: PrimeSuspects"
"Casual","Mystery Case Files: Ravenhearst"
"Casual","Mystery Case Files: Return to Ravenhearst"
"Casual","My Tribe"
"Casual","Unwell Mel"
"Casual","Atlantis Sky Patrol"
"Casual","Drawn: The Painted Tower"
"Casual","Puzzle Dimension"
"Casual","Who's That Flying?!"
"Casual","Doc Clock: The Toasted Sandwich of Time"
"Casual","Jolly Rover"
"Casual","MacGuffin's Curse"
"Casual","Turba"
"Casual","LUXOR: 5th Passage"
"Casual","Glowfish"
"Casual","Lucid"
"Casual","Fractal: Make Blooms Not War"
"Casual","Zen Bound® 2"
"Casual","Critter Crunch"
"Casual","Flight Control HD"
"Casual","Chime"
"Casual","HOARD"
"Casual","Swords and Soldiers HD"
"Casual","realMyst"
"Casual","Riven"
"Casual","Cosmic Osmo"
"Casual","Manhole"
"Casual","Spelunx"
"Casual","Uru: Complete Chronicles"
"Casual","Myst: Masterpiece Edition"
"Casual","BIT.TRIP BEAT"
"Casual","Pat & Mat"
"Casual","The Polynomial"
"Casual","Governor of Poker 2"
"Casual","Governor of Poker 2: Premium Edition"
"Casual","Diamond Dan"
"Casual","Worms Blast"
"Casual","Worms Pinball"
"Casual","Universe Sandbox"
"Casual","Clones"
"Casual","Arcadia"
"Casual","Bejeweled 3"
"Casual","Fate of the World"
"Casual","Blue Toad Murder Files - The Mysteries of Little Riddle"
"Casual","Sanctum"
"Casual","Cloning Clyde"
"Casual","Ancients of Ooga"
"Casual","SpaceChem"
"Casual","Dinner Date"
"Casual","The Dream Machine"
"Casual","Puzzle Agent 2"
"Casual","Hector: Ep 2"
"Casual","Hector: Ep 3"
"Casual","Super Splatters"
"Casual","The Tiny Bang Story"
"Casual","Solar 2"
"Casual","TRAUMA"
"Casual","Toy Soldiers"
"Casual","Demolition, Inc."
"Casual","Dungeons of Dredmor"
"Casual","Alien Hallway"
"Casual","YOU DON'T KNOW JACK"
"Casual","NightSky"
"Casual","Puzzle Pirates"
"Casual","Storm in a Teacup"
"Casual","Lume"
"Casual","Critical Mass"
"Casual","PixelJunk Eden"
"Casual","Waves"
"Casual","Rochard"
"Casual","Ticket to Ride"
"Casual","Memoir '44 Online"
"Casual","Legend of Fae"
"Casual","The Clockwork Man"
"Casual","The Clockwork Man: The Hidden World"
"Casual","Snuggle Truck"
"Casual","Blocks That Matter"
"Casual","Monaco"
"Casual","Costume Quest"
"Casual","Quantum Conundrum"
"Casual","Puzzler World 2"
"Casual","Battle Chess: Game of Kings™"
"Casual","A Game of Dwarves"
"Casual","Toki Tori 2+"
"Casual","Titan Attacks"
"Casual","Containment: The Zombie Puzzler"
"Casual","Dear Esther"
"Casual","Waveform"
"Casual","Snapshot"
"Casual","The Bridge"
"Casual","Castle Crashers"
"Casual","Pickers"
"Casual","Rotastic"
"Casual","Magical Drop V"
"Casual","BIT.TRIP FLUX"
"Casual","Rocksmith"
"Casual","Foreign Legion: Multi Massacre"
"Casual","Luxor Evolved"
"Casual","Auditorium"
"Casual","Crazy Machines Elements"
"Casual","3SwitcheD"
"Casual","iBomber Defense Pacific"
"Casual","SpeedRunners"
"Casual","Hack, Slash, Loot"
"Casual","English Country Tune"
"Casual","AVSEQ"
"Casual","Botanicula"
"Casual","Bumbledore"
"Casual","Symphony"
"Casual","Myst V"
"Casual","Midnight Mysteries: Salem Witch Trials"
"Casual","Midnight Mysteries 3: Devil on the Mississippi"
"Casual","Midnight Mysteries 4: Haunted Houdini"
"Casual","Sherlock Holmes and The Hound of The Baskervilles"
"Casual","Mini Motor Racing EVO"
"Casual","Roller Coaster Rampage"
"Casual","Fieldrunners"
"Casual","War of the Immortals"
"Casual","Splice"
"Casual","Highborn"
"Casual","Triple Town"
"Casual","Angry Birds Space"
"Casual","Check vs. Mate"
"Casual","Unmechanical"
"Casual","Dead Hungry Diner"
"Casual","Starbound"
"Casual","Mabinogi"
"Casual","Atooms to Moolecules"
"Casual","ThunderWheels"
"Casual","Dwarfs F2P"
"Casual","Rigonauts"
"Casual","Eets Munchies"
"Casual","Thirty Flights of Loving"
"Casual","Half Minute Hero: Super Mega Neo Climax Ultimate Boy"
"Casual","Transcripted"
"Casual","Fieldrunners 2"
"Casual","Dream Pinball 3D"
